2026-09-19 18:27:58;morele.net;Kawa ziarnista Barbera Classica 250 g ;Barbera;Kawa ziarnista;-;https://www.morele.net/kawa-ziarnista-barbera-classica-250-g-600096263/;20.99;38.61;29;SALE
2026-09-19 18:28:02;morele.net;Mikrofon Fifine TAM8W;Fifine;Mikrofony;-;https://www.morele.net/mikrofon-fifine-tam8w-15352623/;464.99;465.00;465;SALE
2026-09-19 18:28:04;morele.net;Cecotec Masażer do twarzy Bamba FaceCare LightSonic;Cecotec;Urządzenia do pielęgnacji twarzy;-;https://www.morele.net/cecotec-masazer-do-twarzy-bamba-facecare-lightsonic-14827464/;88.99;148.27;148.26;SALE
2026-09-19 18:28:08;morele.net;Płyta grzewcza Bosch Bosch PIF645HB1E;Bosch;Płyty do zabudowy;-;https://www.morele.net/plyta-grzewcza-bosch-bosch-pif645hb1e-15792488/;1704.99;1958.66;1958.66;SALE
2026-09-19 18:28:10;morele.net;Toner Toshiba T-3008E Black Oryginał  (6AJ00000151);Toshiba;Tonery do drukarek;-;https://www.morele.net/toner-toshiba-t-3008e-black-oryginal-6aj00000151-6356522/;333.99;338.13;337.78;SALE
2026-09-19 18:28:13;morele.net;Lanberg Kabel LAN UTP 1GB/S 305M drut CCA żółty;Lanberg;Kable teleinformatyczne;-;https://www.morele.net/lanberg-kabel-lan-utp-1gb-s-305m-drut-cca-zolty-13097368/;99.99;165.72;170.34;SALE
2026-09-19 18:28:16;morele.net;Czajnik Gorenje K15DWBK Czarny;Gorenje;Czajniki elektryczne;-;https://www.morele.net/czajnik-gorenje-k15dwbk-czarny-13087318/;63.99;88.90;88.90;SALE
2026-09-19 18:28:21;morele.net;Szczoteczka Oral-B iO Series 9N White Alabaster;Oral-B;Szczoteczki elektryczne;-;https://www.morele.net/szczoteczka-oral-b-io-series-9n-white-alabaster-7893734/;797.99;897.05;894.98;SALE
2026-09-19 18:28:24;morele.net;The Different Company White Zagora EDT 100 ml;The Different Company;Perfumy damskie;-;https://www.morele.net/the-different-company-white-zagora-edt-100-ml-1093487/;309.99;552.32;345.11;SALE
2026-09-19 18:28:26;morele.net;Triton Multiprzełącznik Sat 5 wejść/8 wyjść;Triton;Akcesoria RTV;-;https://www.morele.net/triton-multiprzelacznik-sat-5-wejsc-8-wyjsc-14277451/;116.99;195.39;195.39;SALE
2026-09-19 18:28:29;morele.net;Torba 4smarts Torba na laptopa Target Eco* Clamshell 13 14 czarny;4smarts;Torby na laptopy;-;https://www.morele.net/torba-4smarts-torba-na-laptopa-target-eco-clamshell-13-14-czarny-15824801/;72.98;123.73;123.73;SALE
2026-09-19 18:28:32;morele.net;Argo Folia do laminowania A5 350580 dwustronnie matowa 80mic 100 szt;Argo;Folie do laminowania;-;https://www.morele.net/argo-folia-do-laminowania-a5-350580-dwustronnie-matowa-80mic-100-szt-10379738/;31.99;56.83;55.66;SALE
2026-09-19 18:28:34;morele.net;Bateria Green Cell HP HP14, 10.8V, 4400 mAh (AKKBAGRERD440008);Green Cell;Baterie do laptopów;-;https://www.morele.net/bateria-green-cell-hp-hp14-10-8v-4400-mah-akkbagrerd440008-1049171/;74.98;107.29;95.28;SALE
2026-09-19 18:28:36;morele.net;Tetra DecoArt Plant L Red Ludwigia, sztuczna roślina akwariowa 30 cm;Tetra;Dekoracje do akwariów i terrariów;-;https://www.morele.net/tetra-decoart-plant-l-red-ludwigia-sztuczna-roslina-akwariowa-30-cm-1486329/;24.99;37.01;39.02;SALE
2026-09-19 18:28:39;morele.net;Geko Tarcza do drewna 500 x 32mm 60 zębów widia (G00171);Geko;Piły tarczowe;-;https://www.morele.net/geko-tarcza-do-drewna-500-x-32mm-60-zebow-widia-g00171-3173015/;89.99;109.25;109.25;SALE
2026-09-19 18:28:41;morele.net;Toyz PCHACZ-STOLIK 2 W 1 SPARK GREEN;Toyz;Chodziki;-;https://www.morele.net/toyz-pchacz-stolik-2-w-1-spark-green-13961210/;45.99;95.72;95.72;SALE
2026-09-19 18:28:43;morele.net;Napęd Verbatim Slimline USB-C (43886);Verbatim;Napędy optyczne;-;https://www.morele.net/naped-verbatim-slimline-usb-c-43886-6866051/;179.00;205.00;189.08;SALE
2026-09-19 18:28:46;morele.net;Sekator Fiskars PowerGear X UPX86 kowadełkowy;Fiskars;Sekatory;-;https://www.morele.net/sekator-fiskars-powergear-x-upx86-kowadelkowy-4018083/;469.00;499.00;499;SALE
2026-09-19 18:28:48;morele.net;Cellfast  MULTIFLEX ATS V 1/2' 30MB;Cellfast;Węże;-;https://www.morele.net/cellfast-multiflex-ats-v-1-2-30mb-13682725/;107.99;155.09;134.89;SALE
2026-09-19 18:28:51;morele.net;The Different Company Oud For Love EDP 100 ml;The Different Company;Perfumy damskie;-;https://www.morele.net/the-different-company-oud-for-love-edp-100-ml-6551607/;579.22;764.33;580.22;SALE
2026-09-19 18:28:54;morele.net;LTC Pompka akumulatorowa z wyświetlaczem LCD, 5A, 3,7V 5200mAh, czarna ladowarka typu C,4 końcówki, pokrowiec w zestawie, 18.5W, 300L /minute.;LTC;Pompki i mieszki;-;https://www.morele.net/ltc-pompka-akumulatorowa-z-wyswietlaczem-lcd-5a-3-7v-5200mah-czarna-ladowarka-typu-c-4-koncowki-pokrowiec-w-zestawie-18-5w-300l-minute-16135025/;43.99;72.41;72.41;SALE
2026-09-19 18:28:56;morele.net;Came Pilot TTS40RKS 806TS-0250 czterokanałowy;Came;Automatyka budynkowa;-;https://www.morele.net/came-pilot-tts40rks-806ts-0250-czterokanalowy-15242721/;56.99;89.29;80.38;SALE
2026-09-19 18:28:58;morele.net;Fiskars Kosz na zbiory ogrodowe Plus (1062831);Fiskars;Pojemniki;-;https://www.morele.net/fiskars-kosz-na-zbiory-ogrodowe-plus-1062831-9892836/;79.00;119.74;99;SALE
2026-09-19 18:29:01;morele.net;Biurko OSKAR Max 1.0 Dąb Sonoma 80 cm x 40 cm;OSKAR;Biurka;-;https://www.morele.net/biurko-oskar-max-1-0-dab-sonoma-80-cm-x-40-cm-15639715/;101.99;154.05;154.05;SALE
2026-09-19 18:29:02;morele.net;VeroTech Podnóżek/Podstawa pod stopy (70003);VeroTech;Ergonomia pracy;-;https://www.morele.net/verotech-podnozek-podstawa-pod-stopy-70003-1083395/;75.98;79.00;78.81;SALE
2026-09-19 18:29:04;morele.net;Beliani Hamak ogrodowy bawełniany szary ROCCA;Beliani;Hamaki;-;https://www.morele.net/beliani-hamak-ogrodowy-bawelniany-szary-rocca-11356416/;140.99;202.83;202.83;SALE
